ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker1>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Welches #PRS_ORG# haben Sie? Bitte folgen Sie diesen Schritten, um Ihre Kobo Gerät zurückzusetzen: Wenn Sie fertig sind: 1 Schließen Sie Ihren #PRS_ORG# mit einem Micro-USB-Datenkabel an eine Stromquelle an, z. B. ein Ladengerät oder einen Computer, und lassen Sie ihn einige Minuten lang aufladen. 2 Wenn das Gerät noch eingesteckt ist, drücken und halten Sie den Ein- / Ausschalter an einem Stift oder Büroklammer gedrückt. Er wird 30 Sekunden lang auf der Unterseite/Rückseite des Geräts gedrückt. 3 Die Lights werden starten, was das Zurücksetzen des Lichts anzeigt. 4 Wenn diese Schritte nicht funktionieren, verwenden Sie bitte verschiedene Micro-USB-Kabel. (Möglicherweise stammen Sie von einem elektronischen Smartphone oder Tablet. Die meisten #PRS_ORG#-Geräte haben den gleichen Micro-USB-Anschluss) oder ändern Sie unterschiedliche Ladenoptionen wie Wandladegeräte oder einen Computer.","<speaker1>Thank you for the information. I will be more than happy to assist you. What model of #PRS_ORG# do you have? Please, follow these steps to reset your #PRS_ORG#: When you are ready: 1 Connect your #PRS_ORG# using a Micro USB data cable to a power source, such as a wall charger or computer and allow it to charge for a few minutes. 2 With the device still plugged in, press and hold the power button and, at the same time, press reset button using a pin or paperclip to depress the button in the small opening on the bottom/back of the device for 30 seconds, then release the paperclip and press again 3 times fast, then release both buttons. 3 The lights will start flashing indicating that it's resetting. 4 In case these steps do not work, please use different Micro USB data cables, (it may be from an electronic smartphone or tablet, most #PRS_ORG# devices have the same Micro USB port), or change different charging options, like wall chargers or a computer.",<speaker2>weiss ich auch nicht. Klein und günstig. gekauft #NUMBER#,<speaker2>I don't know either. Small and cheap. Purchased #NUMBER#,2,0,1,1,1,1,4
<speaker2>weiss ich auch nicht. Klein und günstig. gekauft #NUMBER#,<speaker2>I don't know either. Small and cheap. Purchased #NUMBER#,"<speaker2>Ich habe überprüft, ob Sie einen #PRS_ORG# haben, der auf Ihrem #PRS_ORG#-Konto registriert ist",<speaker2>I have verified that you have a #PRS_ORG# registered on your #PRS_ORG# account,2,0,1,1,1,1,4
"<speaker1>Ich habe überprüft, ob Sie einen #PRS_ORG# haben, der auf Ihrem #PRS_ORG#-Konto registriert ist",<speaker1>I have verified that you have a #PRS_ORG# registered on your #PRS_ORG# account,<speaker2>ja das ist sie,<speaker2>Yes that's it,2,0,1,1,1,1,4
<speaker2>ja das ist sie,<speaker2>Yes that's it,"<speaker2>Bitte versuchen Sie die Schritte wie oben. Bitte folgen Sie diesen Schritten, um Ihre #PRS_ORG# Gerät zurückzusetzen: Wenn Sie fertig sind: 1 Schließen Sie Ihren #PRS_ORG# mit einem Micro-USB-Datenkabel an eine Stromquelle an, z. B. ein Ladegerät oder einen Computer, und lassen Sie ihn einige Minuten lang aufladen. 2 Wenn das Gerät noch eingesteckt ist, drücken und halten Sie den Ein- / Ausschalter an einem Stift oder Büroklammer gedrückt. Er wird 30 Sekunden lang auf der Unterseite/Rückseite des Geräts gedrückt. 3 Die Lights werden starten, was das Zurücksetzen des Lichts anzeigt. 4 Wenn diese Schritte nicht funktionieren, verwenden Sie bitte verschiedene Micro-USB-Kabel. (Möglicherweise stammen Sie von einem elektronischen Smartphone oder Tablet. Die meisten #PRS_ORG#-Geräte haben den gleichen Micro-USB-Anschluss) oder ändern Sie unterschiedliche Ladenoptionen wie Wandladegeräte oder einen Computer.","<speaker2>Please try the steps as above Please, follow these steps to reset your #PRS_ORG#: When you are ready: 1 Connect your #PRS_ORG# using a Micro USB data cable to a power source, such as a wall charger or computer and allow it to charge for a few minutes. 2 With the device still plugged in, press and hold the power button and, at the same time, press reset button using a pin or paperclip to depress the button in the small opening on the bottom/back of the device for 30 seconds, then release the paperclip and press again 3 times fast, then release both buttons. 3 The lights will start flashing indicating that it's resetting. 4 In case these steps do not work, please use different Micro USB data cables, (it may be from an electronic smartphone or tablet, most #PRS_ORG# devices have the same Micro USB port), or change different charging options, like wall chargers or a computer.",2,0,1,1,1,1,4
"<speaker1>Bitte versuchen Sie die Schritte wie oben. Bitte folgen Sie diesen Schritten, um Ihre #PRS_ORG# Gerät zurückzusetzen: Wenn Sie fertig sind: 1 Schließen Sie Ihren #PRS_ORG# mit einem Micro-USB-Datenkabel an eine Stromquelle an, z. B. ein Ladegerät oder einen Computer, und lassen Sie ihn einige Minuten lang aufladen. 2 Wenn das Gerät noch eingesteckt ist, drücken und halten Sie den Ein- / Ausschalter an einem Stift oder Büroklammer gedrückt. Er wird 30 Sekunden lang auf der Unterseite/Rückseite des Geräts gedrückt. 3 Die Lights werden starten, was das Zurücksetzen des Lichts anzeigt. 4 Wenn diese Schritte nicht funktionieren, verwenden Sie bitte verschiedene Micro-USB-Kabel. (Möglicherweise stammen Sie von einem elektronischen Smartphone oder Tablet. Die meisten #PRS_ORG#-Geräte haben den gleichen Micro-USB-Anschluss) oder ändern Sie unterschiedliche Ladenoptionen wie Wandladegeräte oder einen Computer.","<speaker1>Please try the steps as above Please, follow these steps to reset your #PRS_ORG#: When you are ready: 1 Connect your #PRS_ORG# using a Micro USB data cable to a power source, such as a wall charger or computer and allow it to charge for a few minutes. 2 With the device still plugged in, press and hold the power button and, at the same time, press reset button using a pin or paperclip to depress the button in the small opening on the bottom/back of the device for 30 seconds, then release the paperclip and press again 3 times fast, then release both buttons. 3 The lights will start flashing indicating that it's resetting. 4 In case these steps do not work, please use different Micro USB data cables, (it may be from an electronic smartphone or tablet, most #PRS_ORG# devices have the same Micro USB port), or change different charging options, like wall chargers or a computer.",<speaker2>habe gemacht. passierte nichts. Ein/Aus gedruckt. Lichter blau und grün und die hälfte von eingespeicherten bild ist weg. nochmals gemacht und es hat geklappt. allerdings ist obere drittel von bildschirm 'eingefroren',"<speaker2>I did. Nothing happened. Printed on/off. Lights blue and green and the half of stored image is gone. Again done and it worked out. However, top third of screen is' frozen '",1,0,1,1,1,1,3
<speaker2>habe gemacht. passierte nichts. Ein/Aus gedruckt. Lichter blau und grün und die hälfte von eingespeicherten bild ist weg. nochmals gemacht und es hat geklappt. allerdings ist obere drittel von bildschirm 'eingefroren',"<speaker2>I did. Nothing happened. Printed on/off. Lights blue and green and the half of stored image is gone. Again done and it worked out. However, top third of screen is' frozen '",<speaker2>Was sehen Sie auf dem Bildschirm? Sehen Sie eine Linien auf dem Bildschirm des #PRS_ORG#s?,<speaker2>What do you see on the screen? do you see any lines on the screen of the #PRS_ORG#?,2,0,1,1,1,1,4
<speaker1>Was sehen Sie auf dem Bildschirm? Sehen Sie eine Linien auf dem Bildschirm des #PRS_ORG#s?,<speaker1>What do you see on the screen? do you see any lines on the screen of the #PRS_ORG#?,<speaker2>obere drittel sieht so aus wie wenn man ein label abzieht und teile bleiben dran untere drittel zeigt menu usw,<speaker2>Top third looks as if you take off a label and share it Lower third shows menu etc,2,0,1,1,1,1,4
<speaker2>obere drittel sieht so aus wie wenn man ein label abzieht und teile bleiben dran untere drittel zeigt menu usw,<speaker2>Top third looks as if you take off a label and share it Lower third shows menu etc,"<speaker2>Sehen Sie eine vertikalen, horizontalen, geklierte Linien auf dem Bildschirm des #PRS_ORG#s?","<speaker2>do you see any vertical, horizontal, curved lines on the screen of the #PRS_ORG#?",2,0,1,1,1,1,3
"<speaker1>Sehen Sie eine vertikalen, horizontalen, geklierte Linien auf dem Bildschirm des #PRS_ORG#s?","<speaker1>do you see any vertical, horizontal, curved lines on the screen of the #PRS_ORG#?",<speaker2>bzw veilleicht ein bisschen was bedeutet geklierte Linien,<speaker2>Or veilleicht a bit What Does Curved Lines Mean,2,0,1,1,1,1,3
<speaker2>bzw veilleicht ein bisschen was bedeutet geklierte Linien,<speaker2>Or veilleicht a bit What Does Curved Lines Mean,<speaker2>Haben Sie einen Computer zur Verfügung?,<speaker2>Do you have a computer available?,2,0,1,1,1,1,3
<speaker1>Haben Sie einen Computer zur Verfügung?,<speaker1>Do you have a computer available?,<speaker2>schreibe gerade darauf,<speaker2>Just write on it,2,0,1,1,1,,3
<speaker2>schreibe gerade darauf,<speaker2>Just write on it,"<speaker2>Befolgen Sie diese Schritte, um ein #PRS_ORG# mit Ihrem Computer einzurichten.",<speaker2>Follow these steps to set up a #PRS_ORG#  using your computer:,2,0,1,1,1,1,4
"<speaker1>Befolgen Sie diese Schritte, um ein #PRS_ORG# mit Ihrem Computer einzurichten.",<speaker1>Follow these steps to set up a #PRS_ORG#  using your computer:,<speaker2>#PRS_ORG# app erkennt mein #PRS_ORG# nicht. Aber window datei manager schon,<speaker2>#PRS_ORG# app does not recognize my #PRS_ORG#. But window file manager already,2,0,1,1,1,1,3
<speaker2>#PRS_ORG# app erkennt mein #PRS_ORG# nicht. Aber window datei manager schon,<speaker2>#PRS_ORG# app does not recognize my #PRS_ORG#. But window file manager already,<speaker2>Es könnte nicht mehr richtig funktionieren Sie können die Dateien auf Ihrem #PRS_ORG# auf Ihrem Computer sichern,<speaker2>It might no longer be working properly You can backup the files on the #PRS_ORG# on your computer,2,0,1,1,1,1,4
<speaker1>Es könnte nicht mehr richtig funktionieren Sie können die Dateien auf Ihrem #PRS_ORG# auf Ihrem Computer sichern,<speaker1>It might no longer be working properly You can backup the files on the #PRS_ORG# on your computer,<speaker2>habe ich gerade d.h. dass Sie meinen mein #PRS_ORG# ist kaputt bzw. Bildschirm ist kaputt?,<speaker2>Have I just been doing it? That means that you mean my #PRS_ORG# is broken Or screen is broken?,2,0,1,1,1,1,3
<speaker2>habe ich gerade d.h. dass Sie meinen mein #PRS_ORG# ist kaputt bzw. Bildschirm ist kaputt?,<speaker2>Have I just been doing it? That means that you mean my #PRS_ORG# is broken Or screen is broken?,"<speaker2>Anscheinend ist die oberen Seite, die nicht reagiert, beschädigt",<speaker2>apparently the top side that doesn't respond is damaged,2,0,1,1,1,1,4
"<speaker1>Anscheinend ist die oberen Seite, die nicht reagiert, beschädigt",<speaker1>apparently the top side that doesn't respond is damaged,<speaker2>ok. vielen dank für ihre hilfe. Mindestens konnte ich dadurch meine Bücher retten!,<speaker2>OK. Thank you for your help. At least I was able to save my books!,2,0,1,1,1,1,4
<speaker2>ok. vielen dank für ihre hilfe. Mindestens konnte ich dadurch meine Bücher retten!,<speaker2>OK. Thank you for your help. At least I was able to save my books!,"<speaker2>Ja, wir haben es versucht","<speaker2>Yes, we tried",2,0,1,1,1,1,5
"<speaker1>Ja, wir haben es versucht","<speaker1>Yes, we tried",<speaker2>Danke und Tschüß,<speaker2>Thank you and Chess,2,0,1,1,1,1,5
<speaker2>Danke und Tschüß,<speaker2>Thank you and Chess,"<speaker2>Als Referenz sende ich Ihnen eine Abschrift unseres Gesprächs. Sollten Sie weitere Fragen oder Bedenken haben, können Sie jederzeit auf diese E-Mail antworten und wir können Ihnen weiterhelfen. Gibt es noch irgendetwas, bei dem ich Ihnen heute behilflich sein kann? Vielen Dank, dass Sie sich heute mit #PRS_ORG# unterhalten haben. Ich wünsche ihnen einen wunderbaren Tag!","<speaker2>For your reference, I will be sending you a transcript of our conversation. Should you have any other questions or concerns, you can always reply back to that email and we will be able to assist you further. Is there anything else I can help you with today? Thanks for chatting with #PRS_ORG# today. Have a great day!",2,1,1,1,1,1,5
"<speaker2>Ich kann seit 2 Wochen keine Bücher mehr kaufen. Es kommt nach der Bestätigung immer folgende Fehlermeldung: oops - someting went wrong - try again later. Ich habe den #PRS_ORG# gel#PRS_ORG#n, neu gestartet, mit dem PC verbunden, synchronisiert und repariert. Nichts hat geholfen. #EMAIL# Ich glaube, das war am 17.01.#NUMBER#.","<speaker2>I can no longer buy books for 2 weeks. After the confirmation the following error message always comes: Oops - someting went wrong - try again later. I #PRS_ORG# restarted, connected, synchronized and repaired the #PRS_ORG#. Nothing helped. #EMAIL# I think that was on 17.01.#NUMBER#.","<speaker2>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Schön, Sie kennenzulernen, #NAME#. Ich hoffe, dass Sie einen schönen Tag haben! Ich entschuldige mich, aber ich kann unter der angegebenen E-Mail kein Konto finden.","<speaker2>Thank you for the information. I will be more than happy to assist you. Nice to meet you, #NAME#. I hope you are having a great day! I apologize but I'm unable to find an account under the email provided.",2,0,1,1,1,1,3
"<speaker1>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Schön, Sie kennenzulernen, #NAME#. Ich hoffe, dass Sie einen schönen Tag haben! Ich entschuldige mich, aber ich kann unter der angegebenen E-Mail kein Konto finden.","<speaker1>Thank you for the information. I will be more than happy to assist you. Nice to meet you, #NAME#. I hope you are having a great day! I apologize but I'm unable to find an account under the email provided.","<speaker2>wir hatten früher eine andere mailadresse, aber die habe ich geändert. die alte lautete #EMAIL#. Die neue #EMAIL#","<speaker2>We used to have another email address, but I changed it. The old one was #EMAIL#. The new #EMAIL#",2,0,1,1,1,1,4
"<speaker2>wir hatten früher eine andere mailadresse, aber die habe ich geändert. die alte lautete #EMAIL#. Die neue #EMAIL#","<speaker2>We used to have another email address, but I changed it. The old one was #EMAIL#. The new #EMAIL#","<speaker2>Kann ich bitte den eBook-Titel kennen, mit dem Sie Probleme haben?",<speaker2>Can I please know the eBook title that you're having issues with?,2,0,1,1,1,1,4
"<speaker1>Kann ich bitte den eBook-Titel kennen, mit dem Sie Probleme haben?",<speaker1>Can I please know the eBook title that you're having issues with?,<speaker2>#NAME#: #PRS_ORG#,<speaker2>#NAME#: #PRS_ORG#,2,0,1,1,1,1,4
<speaker2>#NAME#: #PRS_ORG#,<speaker2>#NAME#: #PRS_ORG#,"<speaker2>Bitte geben Sie mir den vollständigen eBook-Titel, da ich nicht dieses Buch finden kann.",<speaker2>Please provide me with the complete eBook title since I'm unable to find thee Book.,1,0,1,1,1,1,3
"<speaker1>Bitte geben Sie mir den vollständigen eBook-Titel, da ich nicht dieses Buch finden kann.",<speaker1>Please provide me with the complete eBook title since I'm unable to find thee Book.,<speaker2>Verlobt Buch fünf,<speaker2>Engaged Book Five,2,0,1,1,1,1,2
<speaker2>Verlobt Buch fünf,<speaker2>Engaged Book Five,"<speaker2>Ich danke Ihnen sehr. Darf ich bitte wissen, auf welchem Gerät Sie es öffnen möchten?",<speaker2>Thank you so much. Can I please know on what device you want to open it?,2,0,1,1,1,1,4
"<speaker1>Ich danke Ihnen sehr. Darf ich bitte wissen, auf welchem Gerät Sie es öffnen möchten?",<speaker1>Thank you so much. Can I please know on what device you want to open it?,<speaker2>auf einem #PRS_ORG#,<speaker2>On a #PRS_ORG#,2,0,1,1,1,1,4
<speaker2>auf einem #PRS_ORG#,<speaker2>On a #PRS_ORG#,"<speaker2>Vielen Dank, bitte führen Sie die folgenden Schritte aus 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Geräteinformationen. 5 Tippen Sie neben #PRS_ORG#-Konto reparieren auf Reparieren. 6 Tippen Sie auf Jetzt reparieren. Wie läuft jetzt alles?","<speaker2>Thank you, please do the following steps on it 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Device information. 5 Beside Repair your #PRS_ORG# account, tap Repair. 6 Tap Repair now. How's everything going?",2,0,1,1,1,1,4
"<speaker1>Vielen Dank, bitte führen Sie die folgenden Schritte aus 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Geräteinformationen. 5 Tippen Sie neben #PRS_ORG#-Konto reparieren auf Reparieren. 6 Tippen Sie auf Jetzt reparieren. Wie läuft jetzt alles?","<speaker1>Thank you, please do the following steps on it 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Device information. 5 Beside Repair your #PRS_ORG# account, tap Repair. 6 Tap Repair now. How's everything going?",<speaker2>die Reparatur ist jetzt abgeschlossen. Dies hatte ich bereits vor dem Chat versucht. Vor dem Kauf hatte ich allerdings nicht den E-#PRS_ORG# neu gestartet. Soll ich das jetzt tun?,"<speaker2>The repair is now complete. I had tried this before the chat. Before the purchase, however, I had not restarted the e-#PRS_ORG#. Should I do this now?",2,0,1,1,1,1,4
<speaker2>die Reparatur ist jetzt abgeschlossen. Dies hatte ich bereits vor dem Chat versucht. Vor dem Kauf hatte ich allerdings nicht den E-#PRS_ORG# neu gestartet. Soll ich das jetzt tun?,"<speaker2>The repair is now complete. I had tried this before the chat. Before the purchase, however, I had not restarted the e-#PRS_ORG#. Should I do this now?","<speaker2>Nein, bitte melden Sie sich von Ihrem Konto ab und wieder an. Denken Sie daran, dass Sie Ihr Passwort kennen müssen, um sich wieder anzumelden.","<speaker2>No, Please sign out and back in from your account. Keep in mind you need to know your password to be able to sign back in.",2,0,1,1,1,1,3
"<speaker1>Nein, bitte melden Sie sich von Ihrem Konto ab und wieder an. Denken Sie daran, dass Sie Ihr Passwort kennen müssen, um sich wieder anzumelden.","<speaker1>No, Please sign out and back in from your account. Keep in mind you need to know your password to be able to sign back in.",<speaker2>ich synchronisiere gerade,<speaker2>I am coming to the fore,2,0,1,1,1,1,4
<speaker2>ich synchronisiere gerade,<speaker2>I am coming to the fore,"<speaker2>Um sich von Ihrem #PRS_ORG# abzumelden, fahren Sie bitte mit den folgenden Schritten fort: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Konten. 5 Tippen Sie unter #PRS_ORG# auf Abmelden. Ein Bestätigungsbildschirm wird angezeigt. 6 Tippen Sie auf Abmelden. Ich muss diese Interaktion alle zwei Minuten aktualisieren, daher wäre es grossartig, wenn Sie mich auf dem Laufenden halten könnten.","<speaker2>To sign out from your #PRS_ORG#, please proceed with the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Accounts. 5 Under #PRS_ORG#, tap Sign out. A confirmation screen will appear. 6 Tap Sign out. I need to refresh this interaction every two minutes so it would be great if you could update me.",2,1,1,1,1,1,4
"<speaker1>Um sich von Ihrem #PRS_ORG# abzumelden, fahren Sie bitte mit den folgenden Schritten fort: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Konten. 5 Tippen Sie unter #PRS_ORG# auf Abmelden. Ein Bestätigungsbildschirm wird angezeigt. 6 Tippen Sie auf Abmelden. Ich muss diese Interaktion alle zwei Minuten aktualisieren, daher wäre es grossartig, wenn Sie mich auf dem Laufenden halten könnten.","<speaker1>To sign out from your #PRS_ORG#, please proceed with the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Accounts. 5 Under #PRS_ORG#, tap Sign out. A confirmation screen will appear. 6 Tap Sign out. I need to refresh this interaction every two minutes so it would be great if you could update me.",<speaker2>Danke für Ihre Hilfe. Das mit dem Abmelden versuche ich später.,<speaker2>Thank you for your help. I try to unsubscribe later.,2,0,1,1,1,1,5
<speaker2>Ich habe #NAME# - #PRS_ORG# - geladen. Ab Seite #NUMBER# - Kapitel der Stamm - springt das Buch beim Blättern zu Seite 1 zurück. Repair und Sync halfen nichts. #EMAIL# #PRS_ORG#,<speaker2>I loaded #NAME# - #PRS_ORG# -. From page #NUMBER# - Chapter of the trunk - the book jumps back to page 1 when browsing. Repair and Sync did not help. #EMAIL# #PRS_ORG#,"<speaker2>Danke, auf welchem Gerät versuchen Sie, Ihr Buch zu löschen?","<speaker2>thanks, on what device are you trying to red your book?",2,0,1,1,1,1,5
"<speaker1>Danke, auf welchem Gerät versuchen Sie, Ihr Buch zu löschen?","<speaker1>thanks, on what device are you trying to red your book?","<speaker2>ich will mein Buch nicht löschen, ich möchte weiterlesen, das geht aber nicht.","<speaker2>I don't want to delete my book, I want to read on, but that's not possible.",2,0,1,1,1,1,2
"<speaker2>ich will mein Buch nicht löschen, ich möchte weiterlesen, das geht aber nicht.","<speaker2>I don't want to delete my book, I want to read on, but that's not possible.",<speaker2>Auf welchem Gerät lesen Sie normalerweise Ihre Bücher?,<speaker2>on what device you usually read your books?,2,0,1,1,1,1,3
<speaker1>Auf welchem Gerät lesen Sie normalerweise Ihre Bücher?,<speaker1>on what device you usually read your books?,<speaker2>auf #PRS_ORG# One,<speaker2>on #PRS_ORG# One,2,0,1,1,1,1,4
<speaker2>auf #PRS_ORG# One,<speaker2>on #PRS_ORG# One,"<speaker2>Führen Sie die folgenden Schritte aus, um eine Synchronisierungsreparatur an Ihrem #PRS_ORG# durchzuführen: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Geräteinformationen. 5 Tippen Sie neben #PRS_ORG#-Konto reparieren auf Reparieren. 6 Tippen Sie auf Jetzt reparieren.","<speaker2>To perform a sync repair on your #PRS_ORG#, please follow the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Device information. 5 Beside Repair your #PRS_ORG# account, tap Repair. 6 Tap Repair now.",2,1,1,1,1,1,4
"<speaker1>Führen Sie die folgenden Schritte aus, um eine Synchronisierungsreparatur an Ihrem #PRS_ORG# durchzuführen: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Geräteinformationen. 5 Tippen Sie neben #PRS_ORG#-Konto reparieren auf Reparieren. 6 Tippen Sie auf Jetzt reparieren.","<speaker1>To perform a sync repair on your #PRS_ORG#, please follow the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Device information. 5 Beside Repair your #PRS_ORG# account, tap Repair. 6 Tap Repair now.","<speaker2>Habe ich gemacht, Buch springt weiterhin von Seite385 auf den Anfang","<speaker2>I did, book still jumps from #PRS_ORG# to the beginning",1,0,1,1,1,1,3
"<speaker2>Habe ich gemacht, Buch springt weiterhin von Seite385 auf den Anfang","<speaker2>I did, book still jumps from #PRS_ORG# to the beginning","<speaker2>Bitte versuchen Sie dies auf Ihrem Gerät Um sich von Ihrem #PRS_ORG# abzumelden, fahren Sie bitte mit den folgenden Schritten fort: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Konten. 5 Tippen Sie unter #PRS_ORG# auf Abmelden. Ein Bestätigungsbildschirm wird angezeigt. 6 Tippen Sie auf Abmelden.","<speaker2>please try this on your device To sign out from your #PRS_ORG#, please proceed with the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Accounts. 5 Under #PRS_ORG#, tap Sign out. A confirmation screen will appear. 6 Tap Sign out.",2,0,1,1,1,1,4
"<speaker1>Bitte versuchen Sie dies auf Ihrem Gerät Um sich von Ihrem #PRS_ORG# abzumelden, fahren Sie bitte mit den folgenden Schritten fort: 1 Gehen Sie zu Ihrem Startbildschirm. 2 Tippen Sie auf das Mehr-Symbol am unteren Rand des Bildschirms. 3 Tippen Sie auf Einstellungen. 4 Tippen Sie auf Konten. 5 Tippen Sie unter #PRS_ORG# auf Abmelden. Ein Bestätigungsbildschirm wird angezeigt. 6 Tippen Sie auf Abmelden.","<speaker1>please try this on your device To sign out from your #PRS_ORG#, please proceed with the steps indicated below: 1 Go to your Home screen. 2 Tap the More icon at the bottom of the screen. 3 Tap Settings. 4 Tap Accounts. 5 Under #PRS_ORG#, tap Sign out. A confirmation screen will appear. 6 Tap Sign out.",<speaker2>Erledigt und jetzt?,<speaker2>Completed and now?,2,0,1,1,1,1,4
<speaker2>Erledigt und jetzt?,<speaker2>Completed and now?,<speaker2>Überprüfen Sie das Buch bitte,<speaker2>check the book please,2,0,1,1,1,1,4
<speaker1>Überprüfen Sie das Buch bitte,<speaker1>check the book please,<speaker2>wie? ich bin doch abgemeldet,<speaker2>how? I am not writing off,2,0,1,1,1,1,3
<speaker2>wie? ich bin doch abgemeldet,<speaker2>how? I am not writing off,<speaker2>Sie müssen sich wieder anmelden,<speaker2>you have to sign back in pleaae,1,0,1,1,1,1,3
<speaker1>Sie müssen sich wieder anmelden,<speaker1>you have to sign back in pleaae,"<speaker2>Habe ich, der Fehler ist der gleiche","<speaker2>I have, the mistake is the same",2,0,1,1,1,1,2
"<speaker2>Habe ich, der Fehler ist der gleiche","<speaker2>I have, the mistake is the same","<speaker2>Ich sehe, es scheint ein Problem mit dem Inhalt des Buches zu sein, ich kann Ihnen eine Rückerstattung für diesen Artikel anbieten, auf Ihre Kreditkarte oder direkt auf Ihr Guthaben, was bevorzugen Sie?","<speaker2>I see, it seem to be an issue with the content of the book, I can offer you a refund for this item, to your credit card or directly to your sore credit, what do you prefer?",2,0,1,1,1,1,3
"<speaker1>Ich sehe, es scheint ein Problem mit dem Inhalt des Buches zu sein, ich kann Ihnen eine Rückerstattung für diesen Artikel anbieten, auf Ihre Kreditkarte oder direkt auf Ihr Guthaben, was bevorzugen Sie?","<speaker1>I see, it seem to be an issue with the content of the book, I can offer you a refund for this item, to your credit card or directly to your sore credit, what do you prefer?","<speaker2>Nehme ein Guthaben, danke. Werden Sie dasebook reparieren oder muss ich das Buch in Papier lesen?","<speaker2>Take a credit, thank you. Will you repair dasebook or do I have to read the book in paper?",1,0,1,1,1,1,4
"<speaker2>Nehme ein Guthaben, danke. Werden Sie dasebook reparieren oder muss ich das Buch in Papier lesen?","<speaker2>Take a credit, thank you. Will you repair dasebook or do I have to read the book in paper?","<speaker2>Ich werde das Feedback an die Inhaltsabteilung weiterleiten, leider gibt es keinen Zeitrahmen für diese Art von Korrekturen, wir empfehlen Ihnen, die Website ständig auf weitere Artikel zu überprüfen Ihre Rückerstattung abgeschlossen ist, wird der Betrag automatisch auf Ihren nächsten Einkauf angerechnet Hier ist die Referenznummer für diese Rückerstattung #NUMBER# für weitere Klarstellung. Gibt es noch irgendetwas anderes, bei dem ich Ihnen behilflich sein kann?","<speaker2>I will pass the feedback into the content  department, unfortunately there is no time frame for this type of corrections, we recommend you to check the web site constantly for more items your refund has been completed, the amount will be automatically applied on your next purchase here is the reference number for this refund #NUMBER# for any future clarification Is there anything else I can help you with?",2,0,1,1,1,1,4
"<speaker1>Ich werde das Feedback an die Inhaltsabteilung weiterleiten, leider gibt es keinen Zeitrahmen für diese Art von Korrekturen, wir empfehlen Ihnen, die Website ständig auf weitere Artikel zu überprüfen Ihre Rückerstattung abgeschlossen ist, wird der Betrag automatisch auf Ihren nächsten Einkauf angerechnet Hier ist die Referenznummer für diese Rückerstattung #NUMBER# für weitere Klarstellung. Gibt es noch irgendetwas anderes, bei dem ich Ihnen behilflich sein kann?","<speaker1>I will pass the feedback into the content  department, unfortunately there is no time frame for this type of corrections, we recommend you to check the web site constantly for more items your refund has been completed, the amount will be automatically applied on your next purchase here is the reference number for this refund #NUMBER# for any future clarification Is there anything else I can help you with?","<speaker2>Vielen Dank, das war eine sehr gute Hilfeleistung","<speaker2>Thank you very much, that was a very good help",2,0,1,1,1,1,5
"<speaker2>Vielen Dank, das war eine sehr gute Hilfeleistung","<speaker2>Thank you very much, that was a very good help",<speaker2>Es war mir ein Vergnügen und einen schönen Tag!,<speaker2>my pleasure and have a wonderful day!,2,0,1,1,1,1,5
