ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
<speaker2>vejo o mapa do local onde estou com a setinha azul e aparece-me a velocidade a que vou,<speaker2>I see the map of the place where I am with the blue sehad and I see the speed at which I am going,<speaker2>É capaz de aceder ao ecrã do menu?,<speaker2>Are you able to access the menu screen?,2,0,1,1,1,1,4
<speaker1>É capaz de aceder ao ecrã do menu?,<speaker1>Are you able to access the menu screen?,<speaker2>Não deixa aceder,<speaker2>Does not let access,2,0,1,1,1,1,5
<speaker2>Não deixa aceder,<speaker2>Does not let access,"<speaker2>Certo Por favor, ligue o seu dispositivo",<speaker2>Okay Please turn off your device,2,0,1,1,1,1,5
"<speaker1>Certo Por favor, ligue o seu dispositivo",<speaker1>Okay Please turn off your device,<speaker2>está ligado,<speaker2>It is connected,2,0,1,0,0,1,2
<speaker2>está ligado,<speaker2>It is connected,<speaker2>O seu dispositivo está a funcionar bem?,<speaker2>Is your device working well?,2,0,1,1,1,1,4
<speaker1>O seu dispositivo está a funcionar bem?,<speaker1>Is your device working well?,<speaker2>Funcionava bem até ter colocado esta aplicação dos radarse,<speaker2>It worked well until you put this application of the radarse,0,0,1,1,1,1,5
<speaker2>Funcionava bem até ter colocado esta aplicação dos radarse,<speaker2>It worked well until you put this application of the radarse,<speaker2>Posso ver que existem outras atualizações disponíveis no seu dispositivo Sugiro que atualize o software do seu dispositivo,<speaker2>I can see there are other updates available on your device I would suggest to update the software of your device,2,0,1,1,1,1,5
<speaker1>Posso ver que existem outras atualizações disponíveis no seu dispositivo Sugiro que atualize o software do seu dispositivo,<speaker1>I can see there are other updates available on your device I would suggest to update the software of your device,<speaker2>mas como?,<speaker2>But how?,2,0,1,1,0,1,3
<speaker2>mas como?,<speaker2>But how?,"<speaker2>Assim que tiver um computador, pode tentar atualizar o software","<speaker2>Once you have computer, you can try to update the software",2,0,1,1,1,1,5
"<speaker1>Assim que tiver um computador, pode tentar atualizar o software","<speaker1>Once you have computer, you can try to update the software",<speaker2>mas neste momento não tenho nenhum computador,<speaker2>But right now I have no computer,2,0,1,1,1,1,3
<speaker2>mas neste momento não tenho nenhum computador,<speaker2>But right now I have no computer,"<speaker2>Estou a sugerir que tente mais tarde. Por agora, pode tentar reiniciar o seu dispositivo Pressione e segure o botão de ligar e desligar no seu dispositivo durante pelo menos 10-30 segundos até ouvir o som do rufar de tambores. Deixe de pressionar o botão assim que ouvir o som do rufar de tambores.","<speaker2>I am suggesting to try later. For now, you can try to reboot your device Press and hold the power button on your device for at least 10-30 seconds until you hear drum beat sound. Release the button as soon as you hear drum beat sound",2,0,1,1,1,1,5
"<speaker1>Estou a sugerir que tente mais tarde. Por agora, pode tentar reiniciar o seu dispositivo Pressione e segure o botão de ligar e desligar no seu dispositivo durante pelo menos 10-30 segundos até ouvir o som do rufar de tambores. Deixe de pressionar o botão assim que ouvir o som do rufar de tambores.","<speaker1>I am suggesting to try later. For now, you can try to reboot your device Press and hold the power button on your device for at least 10-30 seconds until you hear drum beat sound. Release the button as soon as you hear drum beat sound","<speaker2>já fiz isso uma vez, porque a sua colega me disse para fazer","<speaker2>I have done this once, because your colleague told me to do",2,0,1,1,1,1,3
"<speaker2>já fiz isso uma vez, porque a sua colega me disse para fazer","<speaker2>I have done this once, because your colleague told me to do","<speaker2>Já tentou as etapas corretamente, uma vez que posso ver do seu contacto anterior que tem ecrã de hardware?",<speaker2>Have you tried the steps correctly as I can see from your previous contact that you have got hardware screen ?,2,0,1,1,1,1,4
"<speaker1>Já tentou as etapas corretamente, uma vez que posso ver do seu contacto anterior que tem ecrã de hardware?",<speaker1>Have you tried the steps correctly as I can see from your previous contact that you have got hardware screen ?,"<speaker2>sim já tentei, mas continua sem dar","<speaker2>Yes I have tried, but it continues without giving",2,0,1,1,1,1,3
"<speaker2>sim já tentei, mas continua sem dar","<speaker2>Yes I have tried, but it continues without giving","<speaker2>Nesse caso, pode apenas realizar uma redefinição de fábrica no seu dispositivo A menos que faça a atualização do software, em que poderá enfrentar este problema","<speaker2>In that case, you can only Factory reset on your device Unless, you the update the software, you may face this issue",1,0,1,1,1,1,5
"<speaker1>Nesse caso, pode apenas realizar uma redefinição de fábrica no seu dispositivo A menos que faça a atualização do software, em que poderá enfrentar este problema","<speaker1>In that case, you can only Factory reset on your device Unless, you the update the software, you may face this issue",<speaker2>então tenho que o enviar para a marca?,<speaker2>So do I have to send it to the brand?,2,0,1,1,1,1,3
<speaker2>então tenho que o enviar para a marca?,<speaker2>So do I have to send it to the brand?,"<speaker2>Não é necessário enviá-lo de volta Só são necessárias atualizações no seu dispositivo O software não está atualizado no seu dispositivo Assim que atualizar completamente o seu dispositivo, funcionará corretamente","<speaker2>It is not required to send it back Only updates are required on your device The software is not updated on your device Once you update your device completely, it will work correctly",2,0,1,1,1,1,5
"<speaker1>Não é necessário enviá-lo de volta Só são necessárias atualizações no seu dispositivo O software não está atualizado no seu dispositivo Assim que atualizar completamente o seu dispositivo, funcionará corretamente","<speaker1>It is not required to send it back Only updates are required on your device The software is not updated on your device Once you update your device completely, it will work correctly","<speaker2>Ah, ok.","<speaker2>Oh, ok.",2,0,1,1,1,1,5
"<speaker2>Ah, ok.","<speaker2>Oh, ok.","<speaker2>Por favor, tente e informe-nos.",<speaker2>Please try and let us know,2,1,1,1,1,1,5
"<speaker1>Por favor, tente e informe-nos.",<speaker1>Please try and let us know,"<speaker2>Então só com um computador é que se consegue isso, certo?","<speaker2>So only with a computer can this be achieved, right?",2,0,1,1,1,1,4
"<speaker2>Então só com um computador é que se consegue isso, certo?","<speaker2>So only with a computer can this be achieved, right?",<speaker2>Sim Há mais algum assunto com o qual possa ajudar?,<speaker2>Yes Is there anything else I may assist you with today?,2,0,0,1,1,1,4
<speaker1>Sim Há mais algum assunto com o qual possa ajudar?,<speaker1>Yes Is there anything else I may assist you with today?,"<speaker2>ok, obrigada","<speaker2>Ok, thank you",2,0,0,1,1,1,5
"<speaker2>ok, obrigada","<speaker2>Ok, thank you",<speaker2>Foi um prazer. Tenha cuidado e mantenha-se em segurança! Obrigado por ter entrado em contacto com a #PRS_ORG#. Desejo-lhe um ótimo dia. Adeus.,<speaker2>My Pleasure Take care and stay safe Thank you for contacting #PRS_ORG#. Have a great day. Bye,2,1,0,1,1,1,5
<speaker1>Foi um prazer. Tenha cuidado e mantenha-se em segurança! Obrigado por ter entrado em contacto com a #PRS_ORG#. Desejo-lhe um ótimo dia. Adeus.,<speaker1>My Pleasure Take care and stay safe Thank you for contacting #PRS_ORG#. Have a great day. Bye,<speaker2>Adeus,<speaker2>Farewell,2,1,0,1,1,1,5
<speaker2>Adeus,<speaker2>Farewell,<speaker2>Obrigado por ter entrado em contacto com a #PRS_ORG. Chamo-me #NAME# e terei todo o gosto em poder ajudá-lo. Como posso ajudar? Estamos conectados?,<speaker2>Thank you for contacting #PRS_ORG#. My name is #NAME# and I will be glad to assist you. How can I help you? Are we connected?,2,1,0,1,1,1,4
"<speaker2>bom dia, tenho umas perguntas. 1º atualizo os radares e não me surge efeitos poucos são os radar de que sou avisado. 2º tenho erros no mapa que me avisam que não posso passar e eu quando chego ao local não tenho nenhum obstáculo, tenho um numa auto estrada na Áustria nem pontes nem estrada cortada nem estreita. por fim pensei em repor o meu gps outra vez como vem de fabrica mas tenho medo de perder os meu favoritos a pergunta e ?? tendo eu o registo no #PRS_ORG# e se eu repor tudo de fabrica poderei recuperar os favoritos a partir do #PRS_ORG#? como conseguirei tirar os varios erros que tenho no mapa??? desde ja um muito obrigada com os melhores cumprimentos #NAME#","<speaker2>Good morning, I have some questions. 1st I update the radars and I do not get few effects are the radar that I am warned of. 2nd I have mistakes on the map that warn me that I cannot pass and when I get to the site I have no obstacle, I have one on a highway in Austria neither bridges nor road cut or narrow. Finally I thought about resetting my gps again as it comes from manufactures but I'm afraid to lose my favorites the question and?? Having I register it on #PRS_ORG# and if I reset everything from manufactures will I be able to recover the favorites from #PRS_ORG#? How will I get rid of the various mistakes I have on the map??? Thank you very much. With best regards #NAME#",<speaker2>Obrigada por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME# e terei todo o gosto em ajudá-lo! Vou investigar esta situação. Pode enviar-me o número de série do dispositivo para que eu possa verificar e ajudá-lo em conformidade?,<speaker2>Thank you for contacting #PRS_ORG#. My name is #NAME#  and I will be glad to assist you ! I will look into this for you. Can you help me with the serial number of the device so that I can check and assist you accordingly ?,2,1,0,1,1,1,4
<speaker1>Obrigada por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME# e terei todo o gosto em ajudá-lo! Vou investigar esta situação. Pode enviar-me o número de série do dispositivo para que eu possa verificar e ajudá-lo em conformidade?,<speaker1>Thank you for contacting #PRS_ORG#. My name is #NAME#  and I will be glad to assist you ! I will look into this for you. Can you help me with the serial number of the device so that I can check and assist you accordingly ?,<speaker2>onde posso vereficar o numero de serie?,<speaker2>Where can I see the serial number?,0,0,1,1,1,1,4
<speaker2>onde posso vereficar o numero de serie?,<speaker2>Where can I see the serial number?,<speaker2>Posso saber qual é seu o dispositivo?,<speaker2>May I know which device you have ?,2,1,1,1,1,1,4
<speaker1>Posso saber qual é seu o dispositivo?,<speaker1>May I know which device you have ?,<speaker2>sim mas penso que ja o tenho #PRS_ORG nª #ALPHANUMERIC_ID# (0),<speaker2>Yes but I think I already have it #PRS_ORG# Nª #ALPHANUMERIC_ID# (0),0,0,1,1,1,1,4
<speaker2>sim mas penso que ja o tenho #PRS_ORG nª #ALPHANUMERIC_ID# (0),<speaker2>Yes but I think I already have it #PRS_ORG# Nª #ALPHANUMERIC_ID# (0),"<speaker2>Obrigada Por favor, dê-me 2-3 minutos para analisar a informação.",<speaker2>Thank you Please allow me 2-3 minutes to look into this.,2,0,1,1,1,1,5
"<speaker1>Obrigada Por favor, dê-me 2-3 minutos para analisar a informação.",<speaker1>Thank you Please allow me 2-3 minutes to look into this.,<speaker2>ok obrigada,<speaker2>Ok thank you,2,0,1,1,1,1,5
<speaker2>ok obrigada,<speaker2>Ok thank you,<speaker2>Posso saber quando atualizou o dispositivo com o mapa mais recente?,<speaker2>May I know when you have updated the device with the latest map,1,0,1,1,1,1,4
<speaker1>Posso saber quando atualizou o dispositivo com o mapa mais recente?,<speaker1>May I know when you have updated the device with the latest map,"<speaker2>eu vou atualizando assim que ele me pede,","<speaker2>I'll update as soon as he asks me,",2,0,1,1,1,1,5
"<speaker2>eu vou atualizando assim que ele me pede,","<speaker2>I'll update as soon as he asks me,",<speaker2>Por favor vá a menu > configurações > mapas > diga-me qual é o mapa e a sua versão.,<speaker2>Can you go to menu > settings > maps > help me with the map and map version ?,2,0,1,0,0,1,4
<speaker1>Por favor vá a menu > configurações > mapas > diga-me qual é o mapa e a sua versão.,<speaker1>Can you go to menu > settings > maps > help me with the map and map version ?,<speaker2>estou agora e ver isso versao:20.#NUMBER#.411(0) (13/10/2020),<speaker2>I am now and see that Version: 20.#NUMBER#.411 (0) (13/10/2020),1,0,1,1,1,1,3
<speaker2>estou agora e ver isso versao:20.#NUMBER#.411(0) (13/10/2020),<speaker2>I am now and see that Version: 20.#NUMBER#.411 (0) (13/10/2020),"<speaker2>Por favor indique-me a versão do mapa. O que me enviou é a versão da aplicação Por favor, partilhe a versão do mapa",<speaker2>Please help me with the map version. The above is application version Please share the map version,2,0,1,1,1,1,2
"<speaker1>Por favor indique-me a versão do mapa. O que me enviou é a versão da aplicação Por favor, partilhe a versão do mapa",<speaker1>Please help me with the map version. The above is application version Please share the map version,<speaker2>mapa: #PRS_ORG,<speaker2>Map: #PRS_ORG,2,0,1,1,1,1,5
<speaker2>mapa: #PRS_ORG,<speaker2>Map: #PRS_ORG,"<speaker2>Ok, agora vá a menu > configurações > #PRS_ORG# > inicie sessão com o seu endereço de e-mail registado e palavra-passe. Uma vez iniciada a sessão, verá ""PARAR SINCRONIZAÇÃO"" na parte inferior. Quando vir esse botão, diga-me","<speaker2>Okay now, can you go to menu > settings > #PRS_ORG# > Log in with your registered e-mail address and password. Once logged in you will see ""STOP SYNCING"" at the bottom. When you see that button let me know",1,0,1,1,1,1,5
"<speaker1>Ok, agora vá a menu > configurações > #PRS_ORG# > inicie sessão com o seu endereço de e-mail registado e palavra-passe. Uma vez iniciada a sessão, verá ""PARAR SINCRONIZAÇÃO"" na parte inferior. Quando vir esse botão, diga-me","<speaker1>Okay now, can you go to menu > settings > #PRS_ORG# > Log in with your registered e-mail address and password. Once logged in you will see ""STOP SYNCING"" at the bottom. When you see that button let me know",<speaker2>mas tenho que verificar no meu gps ou no computador??,<speaker2>But do I have to check on my gps or computer??,2,0,1,1,0,1,3
<speaker2>mas tenho que verificar no meu gps ou no computador??,<speaker2>But do I have to check on my gps or computer??,"<speaker2>NÃO Por favor, siga os passos que lhe vou fornecer. O dispositivo deve estar ligado a uma rede WI FI. Depois disso, inicie sessão no #PRS_ORG no dispositivo",<speaker2>NO. Please follow the steps I am providing once. The device should be connected to WI FI. After that log in to #PRS_ORG# on the device,1,0,1,1,1,1,4
"<speaker1>NÃO Por favor, siga os passos que lhe vou fornecer. O dispositivo deve estar ligado a uma rede WI FI. Depois disso, inicie sessão no #PRS_ORG no dispositivo",<speaker1>NO. Please follow the steps I am providing once. The device should be connected to WI FI. After that log in to #PRS_ORG# on the device,<speaker2>ok,<speaker2>OK.,2,0,1,1,1,1,5
<speaker2>ok,<speaker2>OK.,"<speaker2>Assim que tiver iniciado sessão, verá ""PARAR SINCRONIZAÇÃO"". Depois de chegar a este ecrã, por favor, diga-me Sugiro os próximos passos","<speaker2>Once you are logged in you will see the ""STOP SYNC"" . After getting this screen please let me know I will suggest the next steps",1,0,1,1,1,1,5
"<speaker1>Assim que tiver iniciado sessão, verá ""PARAR SINCRONIZAÇÃO"". Depois de chegar a este ecrã, por favor, diga-me Sugiro os próximos passos","<speaker1>Once you are logged in you will see the ""STOP SYNC"" . After getting this screen please let me know I will suggest the next steps",<speaker2>tenho escrito por baixo do meu email escrito PARAR SINCRONIZAÇAO,<speaker2>I have written under my email written STOP synchronization,0,0,1,1,1,1,5
<speaker2>tenho escrito por baixo do meu email escrito PARAR SINCRONIZAÇAO,<speaker2>I have written under my email written STOP synchronization,"<speaker2>Pode enviar-me a imagem do ecrã para que eu possa confirmar? Depois, podemos prosseguir com o reset. Por favor, partilhe a imagem do ecrã #PRS_ORG# do dispositivo.",<speaker2>Can you share the image of the screen so that I can confirm. Then we can proceed with the reset. Please share the picture of the #PRS_ORG# Screen from the device.,1,0,1,1,1,1,4
"<speaker1>Pode enviar-me a imagem do ecrã para que eu possa confirmar? Depois, podemos prosseguir com o reset. Por favor, partilhe a imagem do ecrã #PRS_ORG# do dispositivo.",<speaker1>Can you share the image of the screen so that I can confirm. Then we can proceed with the reset. Please share the picture of the #PRS_ORG# Screen from the device.,<speaker2>um segundo por favor,<speaker2>A second please,2,0,1,1,1,1,5
<speaker2>um segundo por favor,<speaker2>A second please,<speaker2>Claro. Pode também enviar o ID de e-mail registado no #PRS_ORG#? Pode enviar-me o número de série correto? Verifiquei e reparei que enviou o número de série incorreto.,<speaker2>Sure Can you also share the e-mail ID registered with #PRS_ORG# ? Can you help me with the correct serial number. I have checked and noticed that you have shared the incorrect serial number.,1,0,1,1,1,1,3
<speaker1>Claro. Pode também enviar o ID de e-mail registado no #PRS_ORG#? Pode enviar-me o número de série correto? Verifiquei e reparei que enviou o número de série incorreto.,<speaker1>Sure Can you also share the e-mail ID registered with #PRS_ORG# ? Can you help me with the correct serial number. I have checked and noticed that you have shared the incorrect serial number.,<speaker2>Visitor uploaded: #ALPHANUMERIC_ID#.jpg URL: #URL# Type: image/jpeg Size: #NUMBER# peso desculpa pela demora espero que se consiga ver bem,<speaker2>Visitor uploaded: #ALPHANUMERIC_ID#.jpg URL: #URL# Type: Image/jpeg Size: #NUMBER# Sorry for the delay I hope you can see well,1,0,1,1,1,1,5
<speaker2>Visitor uploaded: #ALPHANUMERIC_ID#.jpg URL: #URL# Type: image/jpeg Size: #NUMBER# peso desculpa pela demora espero que se consiga ver bem,<speaker2>Visitor uploaded: #ALPHANUMERIC_ID#.jpg URL: #URL# Type: Image/jpeg Size: #NUMBER# Sorry for the delay I hope you can see well,"<speaker2>Ok, agora se estiver ligado ao #PRS_ORG#, não perderá o ponto de interesse. Pode executar o reset de fábrica e, ao configurar o dispositivo, voltar a iniciar sessão.","<speaker2>Okay now if you are logged in to #PRS_ORG#, then you will not loose the point of interest. You can perform factory reset and then while setting up the device re-log in.",1,0,1,1,1,1,5
"<speaker1>Ok, agora se estiver ligado ao #PRS_ORG#, não perderá o ponto de interesse. Pode executar o reset de fábrica e, ao configurar o dispositivo, voltar a iniciar sessão.","<speaker1>Okay now if you are logged in to #PRS_ORG#, then you will not loose the point of interest. You can perform factory reset and then while setting up the device re-log in.",<speaker2>e como faço o reset de fabrica?,<speaker2>And how do I reset the factory?,0,0,1,1,1,1,4
<speaker2>e como faço o reset de fabrica?,<speaker2>And how do I reset the factory?,<speaker2>#NAME? (Menu principal > botão Configurações > Sistema > Redefinir > Redefinir novamente para confirmar/Ok).,<speaker2>#NAME? (Main menu > Settings    button > System > Reset > Reset again to confirm/Ok).,2,1,1,1,1,1,5
<speaker1>#NAME? (Menu principal > botão Configurações > Sistema > Redefinir > Redefinir novamente para confirmar/Ok).,<speaker1>#NAME? (Main menu > Settings    button > System > Reset > Reset again to confirm/Ok).,<speaker2>ok ja coloquei a fazer o reset,<speaker2>Ok already put to do the reset,1,0,1,1,1,1,5
<speaker2>ok ja coloquei a fazer o reset,<speaker2>Ok already put to do the reset,"<speaker2>Depois de o concluir pode testar o dispositivo. Também receberá uma cópia desta conversa no e-mail. Caso o problema persista, responda ao e-mail e voltaremos a contactá-lo. Parece-lhe bem?","<speaker2>Once done. You can take a test ride with the device. Also you will receive the copy of this chat in the e-mail, in case if still the issue persist reply to the e-mail and we will get back to you. Would that be fine ?",1,1,1,1,1,1,5
"<speaker1>Depois de o concluir pode testar o dispositivo. Também receberá uma cópia desta conversa no e-mail. Caso o problema persista, responda ao e-mail e voltaremos a contactá-lo. Parece-lhe bem?","<speaker1>Once done. You can take a test ride with the device. Also you will receive the copy of this chat in the e-mail, in case if still the issue persist reply to the e-mail and we will get back to you. Would that be fine ?",<speaker2>ok perfeito muito obrigada pela ajuda tenha um bom dia,<speaker2>Ok perfect thank you so much for the help have a good day,1,0,0,1,1,1,5
<speaker2>ok perfeito muito obrigada pela ajuda tenha um bom dia,<speaker2>Ok perfect thank you so much for the help have a good day,<speaker2>Foi um prazer ajudá-lo com esta situação. Obrigada por entrar em contacto com a #PRS_ORG#. Desejo-lhe um ótimo dia. Mantenha-se em segurança! 😊,<speaker2>It was a pleasure assisting  you with this. Thank you for contacting #PRS_ORG#. Have a great day! Keep safe! 😊,2,1,0,1,1,1,5
<speaker1>Foi um prazer ajudá-lo com esta situação. Obrigada por entrar em contacto com a #PRS_ORG#. Desejo-lhe um ótimo dia. Mantenha-se em segurança! 😊,<speaker1>It was a pleasure assisting  you with this. Thank you for contacting #PRS_ORG#. Have a great day! Keep safe! 😊,<speaker2>Obrigada,<speaker2>Thanks,2,0,0,1,1,1,5
"<speaker2>Bom dia, nao consigo activar serviso de radares de velocidade","<speaker2>Good morning, I can't activate speed radars","<speaker2>Bom dia! Obrigada por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Tenho todo o gosto em ajudá-lo hoje. Garanto-lhe que farei o possível para o ajudar. Por favor, dê-me um momento enquanto verifico a sua conta e os dados do dispositivo.",<speaker2>Good Day. Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today. Please be assured I will do my best to help you with this. Please allow me a moment while I check your account and device details.,2,1,0,1,1,1,5
"<speaker1>Bom dia! Obrigada por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Tenho todo o gosto em ajudá-lo hoje. Garanto-lhe que farei o possível para o ajudar. Por favor, dê-me um momento enquanto verifico a sua conta e os dados do dispositivo.",<speaker1>Good Day. Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today. Please be assured I will do my best to help you with this. Please allow me a moment while I check your account and device details.,"<speaker2>Ok, como eu possu activar este servico","<speaker2>Ok, how I could activate this service",0,0,1,1,1,1,4
"<speaker2>Ok, como eu possu activar este servico","<speaker2>Ok, how I could activate this service","<speaker2>Obrigada por aguardar e pela sua paciência. Vejo que o pedido para os radares de trânsito, que foi feito em janeiro, não foi processado Solicito que faça um novo pedido para os #PRS_ORG# Selecione também o seu dispositivo ao fazer o pedido para que os radares de trânsito sejam ativados no seu dispositivo",<speaker2>Thank you for your patience and waiting I can see that the order for speed cameras you placed in January is unprocessed I request you to place a new order for the #PRS_ORG# Also please make sure to select your device while placing the order so that the speed cameras will be activated on your device,2,0,1,1,1,1,5
"<speaker1>Obrigada por aguardar e pela sua paciência. Vejo que o pedido para os radares de trânsito, que foi feito em janeiro, não foi processado Solicito que faça um novo pedido para os #PRS_ORG# Selecione também o seu dispositivo ao fazer o pedido para que os radares de trânsito sejam ativados no seu dispositivo",<speaker1>Thank you for your patience and waiting I can see that the order for speed cameras you placed in January is unprocessed I request you to place a new order for the #PRS_ORG# Also please make sure to select your device while placing the order so that the speed cameras will be activated on your device,"<speaker2>Preço de este servico foi debitado de um cartao credito, mes decembro acabou validade de cartao, tenho cartao novo, como posso reactivar este servico novamente","<speaker2>Price of this service was debited from a credit card, month of September ended card validity, I have new card, how can I reactivate this service again",0,0,1,1,1,1,4
"<speaker2>Preço de este servico foi debitado de um cartao credito, mes decembro acabou validade de cartao, tenho cartao novo, como posso reactivar este servico novamente","<speaker2>Price of this service was debited from a credit card, month of September ended card validity, I have new card, how can I reactivate this service again","<speaker2>Está bem, pode seguir os passos em baixo e eliminar os dados do seu cartão de crédito na sua conta. - Inicie sessão na sua conta no nosso site #NAME? - Vá a ""Pagamento"" - Clique na imagem do cartão de crédito - Será aberto um submenu: Clique na imagem da caneta no canto superior direito Apague todos os dados relacionados com o seu cartão de crédito #NAME? #NAME? - Encerre sessão Inicie sessão e repita o mesmo procedimento. Na mesma página da internet, já não deverá ver os dados do cartão de crédito. Por favor, consulte a seguinte ligação para fazer o novo pedido para os #PRS_ORG# #URL#","<speaker2>Ok you can follow the steps below and remove your credit card details on your account. #NAME? #NAME? - Go down to ""Payment"" #NAME? - A submenu opens: Click on the pen picture at the top right Erase all data relating to your credit card #NAME? #NAME? #NAME? Log in and repeat the same procedure. On the same web page, normally you will no longer see the credit card details. Please refer to the link below to place the new order for #PRS_ORG# #URL#",2,0,1,1,1,1,5
"<speaker2>bom dia, gostava de saber se a minha encomenda n.º #PHONENUMBER# já foi enviada para mim. obrigado","<speaker2>Good morning, I would like to know if my order no #PHONENUMBER# has already been sent to me. Thank you.",<speaker2>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Esstou aqui para ajudá-lo. Vejo que gostaria de saber novidades sobre a sua encomenda. Vou certamente ajudá-lo. Dê-me um minuto ou dois para verificar os detalhes.,<speaker2>Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today. I understand you wish to have update on the order. I will surely help you Please allow me a minute or two while I check the details for you.,2,1,0,1,1,1,5
<speaker1>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Esstou aqui para ajudá-lo. Vejo que gostaria de saber novidades sobre a sua encomenda. Vou certamente ajudá-lo. Dê-me um minuto ou dois para verificar os detalhes.,<speaker1>Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today. I understand you wish to have update on the order. I will surely help you Please allow me a minute or two while I check the details for you.,<speaker2>ok obrigado,<speaker2>Ok thank you,2,0,1,1,1,1,5
<speaker2>ok obrigado,<speaker2>Ok thank you,"<speaker2>Obrigado por continuar ligado. Analisei os detalhes da encomenda e vi que é um #PRS_ORG#. Lamento informar que temos poucos desses dispositivos no nosso stock. Haverá um pequeno atraso no envio deste dispositivo. No entanto, vou encaminhar o problema para a equipa de gestão de encomendas para solicitar o envio prioritário deste dispositivo. Receberá um e-mail com o número de localização assim que a encomenda for enviada.","<speaker2>Thank you for staying connected. I have checked the details of the order and could see it is #PRS_ORG#. I'm sorry to inform you that the device is low in stock. There will be a slight delay in shipment of this devices. However, I will escalate the issue to the order management team and will ask them to ship the device on priority. You will receive email with tracking number once the order is shipped.",2,0,1,1,1,1,5
"<speaker1>Obrigado por continuar ligado. Analisei os detalhes da encomenda e vi que é um #PRS_ORG#. Lamento informar que temos poucos desses dispositivos no nosso stock. Haverá um pequeno atraso no envio deste dispositivo. No entanto, vou encaminhar o problema para a equipa de gestão de encomendas para solicitar o envio prioritário deste dispositivo. Receberá um e-mail com o número de localização assim que a encomenda for enviada.","<speaker1>Thank you for staying connected. I have checked the details of the order and could see it is #PRS_ORG#. I'm sorry to inform you that the device is low in stock. There will be a slight delay in shipment of this devices. However, I will escalate the issue to the order management team and will ask them to ship the device on priority. You will receive email with tracking number once the order is shipped.","<speaker2>ok muito obrigado, tendo em conta que o pedido ainda não foi enviado poderia acrescentar o meu numero de telemóvel há direcção?","<speaker2>Ok thank you very much, given that the request has not yet been sent could add my mobile phone number there is direction?",0,0,1,1,1,1,4
"<speaker2>ok muito obrigado, tendo em conta que o pedido ainda não foi enviado poderia acrescentar o meu numero de telemóvel há direcção?","<speaker2>Ok thank you very much, given that the request has not yet been sent could add my mobile phone number there is direction?","<speaker2>Sim, dê-me o número de telemóvel para eu o enviar para a equipa de gestão de encomendas",<speaker2>Yes please help me with the mobile number I will forward that to the order management team,1,0,1,1,1,1,5
"<speaker1>Sim, dê-me o número de telemóvel para eu o enviar para a equipa de gestão de encomendas",<speaker1>Yes please help me with the mobile number I will forward that to the order management team,<speaker2>o meu n.º #PHONENUMBER# obrigado,<speaker2>My #PHONENUMBER# No thank you,1,0,1,1,1,1,5
<speaker2>o meu n.º #PHONENUMBER# obrigado,<speaker2>My #PHONENUMBER# No thank you,<speaker2>Obrigado Vou enviar os detalhes para a equipa de gestão de encomendas,<speaker2>Thank you. I will surely forward the details to order management team,2,0,1,1,1,1,5
<speaker1>Obrigado Vou enviar os detalhes para a equipa de gestão de encomendas,<speaker1>Thank you. I will surely forward the details to order management team,"<speaker2>ok muito obrigado, tenha um bom dia","<speaker2>Ok thank you so much, have a good day",2,0,0,1,1,1,5
"<speaker2>ok muito obrigado, tenha um bom dia","<speaker2>Ok thank you so much, have a good day",<speaker2>De nada. Há mais algum assunto com o qual possa ajudar?,<speaker2>You're welcome. Is there anything else I can help you with today?,2,1,0,1,1,1,4
<speaker1>De nada. Há mais algum assunto com o qual possa ajudar?,<speaker1>You're welcome. Is there anything else I can help you with today?,<speaker2>não obrigado,<speaker2>No thanks,1,0,0,1,1,1,5
<speaker2>não obrigado,<speaker2>No thanks,<speaker2>De nada. Peço-lhe que partilhe a sua opinião e avalie esta experiência de chat com o ícone dos polegares. Tenha um bom resto de dia. Adeus. Avalie o chat com os ícones dos polegares 👍/👎 e encerre o chat no seu sistema. Adeus.,<speaker2>You're welcome. Please provide your feedback and rate the chat experience using #PRS_ORG#. Have a great rest of the day and Stay Safe. Bye. Please rate the chat using the thumbs icon 👍/👎 and close the chat from your end. Bye,2,1,0,1,1,1,5
<speaker2>bom dia meu relogio não esta entrando gps diz que esta desatualizado ja redifinir e nada.,<speaker2>Good morning my watchman is not entering gps says that this outdated already redifine and nothing.,"<speaker2>Bom dia! Agradecemos o seu contacto com a #PRS_ORG#. O meu nome é #NAME#. Tenho muito gosto em ajudar :) Diga-me, por favor, que relógio tem?",<speaker2>Good Day! Thank you for contacting #PRS_ORG#. This is #NAME#. I would be happy to assist you today :) May I know which watch do you have?,2,1,0,1,1,1,4
