ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker1>Guten Tag #NAME# Vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#, Sie sind bei #NAME#. Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker1>Good Afternoon #NAME# Thanks for contacting #PRS_ORG#, you are through to #NAME#. So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","<speaker2>#NAME# #ADDRESS#, BestellNr #NUMBER# *#URL#","<speaker2>#NAME# #ADDRESS#, Order No #PNUMBER# *#URL#",2,0,1,1,1,1,4
"<speaker2>#NAME# #ADDRESS#, BestellNr #NUMBER# *#URL#","<speaker2>#NAME# #ADDRESS#, Order No #PNUMBER# *#URL#","<speaker2>Vielen Dank, bitte können Sie einige Fotos des Artikels, den Sie erhalten haben, sowie alle Etiketten auf der Verpackung hochladen und wir können dies für Sie prüfen?","<speaker2>Thank you, please could you upload some photos of the item you have received as well as any labels on the packaging and we can look into this for you?",2,0,1,1,1,1,4
"<speaker1>Vielen Dank, bitte können Sie einige Fotos des Artikels, den Sie erhalten haben, sowie alle Etiketten auf der Verpackung hochladen und wir können dies für Sie prüfen?","<speaker1>Thank you, please could you upload some photos of the item you have received as well as any labels on the packaging and we can look into this for you?",<speaker2>Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/jpeg Size: #NUMBER# Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/jpeg Size: #NUMBER#,<speaker2>Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/jpeg Size: #NUMBER# Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/jpeg Size: #NUMBER#,2,0,1,1,1,1,4
<speaker2>Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/jpeg Size: #NUMBER# Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/jpeg Size: #NUMBER#,<speaker2>Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/jpeg Size: #NUMBER# Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/jpeg Size: #NUMBER#,"<speaker2>Vielen Dank, bitte nehmen Sie sich einen Moment Zeit für mich und ich werde das untersuchen. Wir entschuldigen uns, dass Sie ein fehlerhaftes Produkt erhalten haben. Ich kann dafür sorgen, dass der richtige #PRS_ORG# Polsterhocker, Natur, innerhalb von 7 Werktagen für Sie versendet wird. Wir können auch die Rücksendung des erhaltenen Artikels arrangieren. Dies wird Ihnen natürlich keine Gebühr berechnen.","<speaker2>Thank you, please bear with me a moment and I will look into this. We do apologize you received an incorrect product. I can arrange for the correct #PRS_ORG# Polsterhocker, Natur to be dispatched within 7 working days for you. We can also arrange for the return of the item you have received. This of course will be of no charge to you.",2,0,1,,,,
"<speaker1>Vielen Dank, bitte nehmen Sie sich einen Moment Zeit für mich und ich werde das untersuchen. Wir entschuldigen uns, dass Sie ein fehlerhaftes Produkt erhalten haben. Ich kann dafür sorgen, dass der richtige #PRS_ORG# Polsterhocker, Natur, innerhalb von 7 Werktagen für Sie versendet wird. Wir können auch die Rücksendung des erhaltenen Artikels arrangieren. Dies wird Ihnen natürlich keine Gebühr berechnen.","<speaker1>Thank you, please bear with me a moment and I will look into this. We do apologize you received an incorrect product. I can arrange for the correct #PRS_ORG# Polsterhocker, Natur to be dispatched within 7 working days for you. We can also arrange for the return of the item you have received. This of course will be of no charge to you.",<speaker2>Ja verstanden!,<speaker2>Yes understood!,2,0,1,,,,
<speaker2>Ja verstanden!,<speaker2>Yes understood!,<speaker2>Ich werde das alles für Sie arrangieren und Ihnen in Kürze eine E-Mail mit den Details senden.,<speaker2>I will arrange this all for you and shortly send you an email with the details.,2,1,1,1,1,1,3
<speaker1>Ich werde das alles für Sie arrangieren und Ihnen in Kürze eine E-Mail mit den Details senden.,<speaker1>I will arrange this all for you and shortly send you an email with the details.,"<speaker2>Ausgezeichnet, danke","<speaker2>Excellent, thank you",2,0,1,1,1,1,5
"<speaker2>Ausgezeichnet, danke","<speaker2>Excellent, thank you",<speaker2>Kann ich heute noch etwas helfen?,<speaker2>Is there anything else I can help with today please?,2,1,1,1,1,1,5
<speaker1>Kann ich heute noch etwas helfen?,<speaker1>Is there anything else I can help with today please?,"<speaker2>Danke, das ist alles","<speaker2>Thank you, that's all",2,0,1,1,1,1,5
"<speaker2>Danke, das ist alles","<speaker2>Thank you, that's all","<speaker2>Vielen Dank, dass Sie sich heute unterhalten haben. Ich werde den Chat jetzt beenden, aber klicken Sie einfach auf die Schaltfläche, wenn Sie weitere Fragen haben. Sie erhalten in Kürze eine E-Mail, um unseren Chat heute zu bewerten. Wenn Sie einen Moment Zeit haben, darf ich Sie bitten, dies auszufüllen, ansonsten bedanke ich mich recht herzlich und wünsche Ihnen noch einen schönen Tag.",<speaker2>Thank you for chatting today. I'm going to end the chat now but just click the button if you have any other queries. You will shortly be receiving an email to rate our chat today. If you have a moment may I ask that you do fill this in please or alternatively thank you again and have a wonderful day.,2,1,1,1,1,1,5
"<speaker1>Vielen Dank, dass Sie sich heute unterhalten haben. Ich werde den Chat jetzt beenden, aber klicken Sie einfach auf die Schaltfläche, wenn Sie weitere Fragen haben. Sie erhalten in Kürze eine E-Mail, um unseren Chat heute zu bewerten. Wenn Sie einen Moment Zeit haben, darf ich Sie bitten, dies auszufüllen, ansonsten bedanke ich mich recht herzlich und wünsche Ihnen noch einen schönen Tag.",<speaker1>Thank you for chatting today. I'm going to end the chat now but just click the button if you have any other queries. You will shortly be receiving an email to rate our chat today. If you have a moment may I ask that you do fill this in please or alternatively thank you again and have a wonderful day.,"<speaker2>Ebenfalls, danke","<speaker2>Also, thank you",2,0,1,1,1,1,5
"<speaker2>Guten Tag, IEs geht um eine Rückerstattung von €#NUMBER# Ich wurde bereits am 18.01. per Mail informiert, dass die Rückerstattung erfolgte. Doch bis heute ist das Geld bei mir nicht eingegangen. Würden Sie bitte da prüfen.",<speaker2>Good day. Ies is going to be refunded by €#NUMBER# Von I was already informed by e-mail on 18 January that the refund was made. But to this day the money has not been received by me. Would you please check there.,"<speaker2>Guten Tag. Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME# Damit ich Ihnen weiterhelfen kann, geben Sie mir bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker2>Good afternoon Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)",2,0,1,1,1,1,5
"<speaker1>Guten Tag. Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME# Damit ich Ihnen weiterhelfen kann, geben Sie mir bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker1>Good afternoon Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)",<speaker2>(Bestellnummer: #NUMBER#) #NAME# #ADDRESS# #ADDRESS#,<speaker2>Order number: #NUMBER# #NAME# #ADDRESS# #ADDRESS#,2,0,1,1,1,1,4
<speaker2>(Bestellnummer: #NUMBER#) #NAME# #ADDRESS# #ADDRESS#,<speaker2>Order number: #NUMBER# #NAME# #ADDRESS# #ADDRESS#,"<speaker2>Danke. Einen Moment bitte. Ja, Online-Rückerstattung des Betrags von € 925,28. Transaktions-ID: „ALPHANUMERIC_ID“. Sie wurde am 18.01. abgeschlossen Bitte erkundigen Sie sich bei Ihrer Bank.","<speaker2>Thank you - one moment please Yes, Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"". this was completed on the 18/01 Please check with your bank?",2,0,1,1,1,1,3
"<speaker1>Danke. Einen Moment bitte. Ja, Online-Rückerstattung des Betrags von € 925,28. Transaktions-ID: „ALPHANUMERIC_ID“. Sie wurde am 18.01. abgeschlossen Bitte erkundigen Sie sich bei Ihrer Bank.","<speaker1>Thank you - one moment please Yes, Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"". this was completed on the 18/01 Please check with your bank?",<speaker2>Da ist noch nichts angekommen,<speaker2>Nothing has arrived yet,2,0,1,1,1,1,2
<speaker2>Da ist noch nichts angekommen,<speaker2>Nothing has arrived yet,"<speaker2>Okay, auf unserer Seite ist es bereits erledigt, bitte fragen Sie bei Ihrer Bank nach","<speaker2>Okay, this has gone through our end, please check with your bank",2,0,1,1,1,1,2
"<speaker1>Okay, auf unserer Seite ist es bereits erledigt, bitte fragen Sie bei Ihrer Bank nach","<speaker1>Okay, this has gone through our end, please check with your bank","<speaker2>was ist da zu Prüfen, wenn das Geld da wäre, hätte ich es gesehen Prüfen Sie bitte meine Bankdaten, vielleicht war da was Falsch","<speaker2>What is there to check if the money was there, I would have seen it Please check my bank details, maybe there was something wrong",2,0,1,1,1,1,2
"<speaker2>was ist da zu Prüfen, wenn das Geld da wäre, hätte ich es gesehen Prüfen Sie bitte meine Bankdaten, vielleicht war da was Falsch","<speaker2>What is there to check if the money was there, I would have seen it Please check my bank details, maybe there was something wrong","<speaker2>Wenn sie falsch waren, werden wir benachrichtigt und Sie um alternative Daten gebeten",<speaker2>If it was wrong then we will be notified and will ask you for alternative details,2,0,1,1,1,1,2
"<speaker1>Wenn sie falsch waren, werden wir benachrichtigt und Sie um alternative Daten gebeten",<speaker1>If it was wrong then we will be notified and will ask you for alternative details,<speaker2>was ist wenn das Geld an falsche Konto gegangen ??,<speaker2>What if the money went to wrong account?,2,0,1,1,1,1,2
<speaker2>was ist wenn das Geld an falsche Konto gegangen ??,<speaker2>What if the money went to wrong account?,"<speaker2>Es würde nur an die gleichen Methode zurückgehen, mit der bezahlt wurde",<speaker2>It would only go back to the same method that was used to pay,2,0,1,1,1,1,2
"<speaker1>Es würde nur an die gleichen Methode zurückgehen, mit der bezahlt wurde",<speaker1>It would only go back to the same method that was used to pay,<speaker2>Was heisst das jetzt für mich? brauche ich einen Anwalt?,<speaker2>What is that for me now? Do I need a lawyer?,2,0,1,1,1,0,1
<speaker2>Was heisst das jetzt für mich? brauche ich einen Anwalt?,<speaker2>What is that for me now? Do I need a lawyer?,<speaker2>Wer hat die Zahlung der Bestellung getätigt?,<speaker2>Who made the payment on the order?,2,0,1,1,1,1,2
<speaker1>Wer hat die Zahlung der Bestellung getätigt?,<speaker1>Who made the payment on the order?,<speaker2>Ich,<speaker2>I have,2,0,1,1,1,1,3
<speaker2>Ich,<speaker2>I have,<speaker2>Wie lautet der Name auf der Karte?,<speaker2>The name on the card?,2,0,1,1,1,0,2
<speaker1>Wie lautet der Name auf der Karte?,<speaker1>The name on the card?,<speaker2>#NAME# meine Frau,<speaker2>#NAME# My wife,2,0,1,1,1,1,3
<speaker2>#NAME# meine Frau,<speaker2>#NAME# My wife,"<speaker2>Die Rückerstattung ist wieder auf die Karte zurückgegangen, mit der anfänglich die Zahlung auf dem Konto getätigt wurde",<speaker2>The refund has gone back to the card used to make the initial payment on the account,2,0,1,1,1,1,4
"<speaker1>Die Rückerstattung ist wieder auf die Karte zurückgegangen, mit der anfänglich die Zahlung auf dem Konto getätigt wurde",<speaker1>The refund has gone back to the card used to make the initial payment on the account,<speaker2>Ist aber nicht da was sollte man dann tun?,<speaker2>But is not there What should you do then?,2,0,1,1,1,1,2
<speaker2>Ist aber nicht da was sollte man dann tun?,<speaker2>But is not there What should you do then?,"<speaker2>Sie müssen den Kartenaussteller kontaktieren, da die Rückerstattung auf unser Seite veranlasst wurde",<speaker2>You need to contact the card issuer as the refund has been processed our end,2,0,1,1,1,1,2
"<speaker1>Sie müssen den Kartenaussteller kontaktieren, da die Rückerstattung auf unser Seite veranlasst wurde",<speaker1>You need to contact the card issuer as the refund has been processed our end,"<speaker2>schicken Sie mir bitte irgendeine Transaktionsnummer.. oder sonst was, was dabei helfen könnte Überweisungsbestätigung... etc",<speaker2>Please send me any transaction number.. or anything else that could help Transfer confirmation... etc,2,0,1,1,1,1,2
"<speaker2>schicken Sie mir bitte irgendeine Transaktionsnummer.. oder sonst was, was dabei helfen könnte Überweisungsbestätigung... etc",<speaker2>Please send me any transaction number.. or anything else that could help Transfer confirmation... etc,"<speaker2>Online-Rückerstattung des Betrags von € 925,28. Transaktions-ID: „ALPHANUMERIC_ID“.","<speaker2>Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"".",2,0,1,1,1,1,4
"<speaker1>Online-Rückerstattung des Betrags von € 925,28. Transaktions-ID: „ALPHANUMERIC_ID“.","<speaker1>Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"".",<speaker2>es gibt eine andere Rückerstattung.,<speaker2>There is another refund.,2,0,1,1,1,1,2
<speaker2>es gibt eine andere Rückerstattung.,<speaker2>There is another refund.,"<speaker2>Online-Rückerstattung des Betrags von € 1.466,52. Transaktions-ID: „DEVICE“.","<speaker2>Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"".",2,0,1,1,1,1,4
"<speaker1>Online-Rückerstattung des Betrags von € 1.466,52. Transaktions-ID: „DEVICE“.","<speaker1>Refunded amount of €#NUMBER# online. Transaction ID: ""ALPHANUMERIC_ID"".",<speaker2>habe gestern Mail von Ihnen bekommen. es geht um €#NUMBER#,<speaker2>Yesterday I received mail from to you. It's about €#NUMBER#,2,0,1,1,1,1,2
<speaker2>habe gestern Mail von Ihnen bekommen. es geht um €#NUMBER#,<speaker2>Yesterday I received mail from to you. It's about €#NUMBER#,"<speaker2>Ja, diese wurde am 31.01. veranlasst","<speaker2>Yes, this one was processed 31/01",2,0,1,1,1,1,4
"<speaker1>Ja, diese wurde am 31.01. veranlasst","<speaker1>Yes, this one was processed 31/01",<speaker2>warum ist das €#NUMBER# und nicht wie Ursprünglich 1699€ ?,<speaker2>Why is €#NUMBER# and not like Originally 1699€?,2,0,1,1,1,1,2
<speaker2>warum ist das €#NUMBER# und nicht wie Ursprünglich 1699€ ?,<speaker2>Why is €#NUMBER# and not like Originally 1699€?,"<speaker2>Der Gesamtbetrag, den Sie bezahlt haben, ist der gleiche Betrag, den Sie erstattet bekommen haben",<speaker2>The total you paid is the exact amount you have been refunded,2,0,1,1,1,1,3
"<speaker1>Der Gesamtbetrag, den Sie bezahlt haben, ist der gleiche Betrag, den Sie erstattet bekommen haben",<speaker1>The total you paid is the exact amount you have been refunded,<speaker2>also die #NUMBER#€ in der Mail ist falsch ?,<speaker2>So the #NUMBER#€ in the mail is wrong?,2,0,1,1,1,1,3
<speaker2>also die #NUMBER#€ in der Mail ist falsch ?,<speaker2>So the #NUMBER#€ in the mail is wrong?,"<speaker2>Nein, weil Ihnen am 28.12. die Preisdifferenz für den Artikel erstattet wurde",<speaker2>No because on the 28/12 you were refunded the price difference for the item,2,0,1,1,1,1,3
"<speaker1>Nein, weil Ihnen am 28.12. die Preisdifferenz für den Artikel erstattet wurde",<speaker1>No because on the 28/12 you were refunded the price difference for the item,<speaker2>:-| Ich Prüfe das. Ich spreche mit der Bank und Melde mich nochmal bei Ihnen danke für das Support,<speaker2>: - | I test this. I talk to the bank and contact you again Thanks for the support,2,0,1,1,1,1,3
<speaker2>:-| Ich Prüfe das. Ich spreche mit der Bank und Melde mich nochmal bei Ihnen danke für das Support,<speaker2>: - | I test this. I talk to the bank and contact you again Thanks for the support,"<speaker2>Ja, bitte tun Sie das, aber das System zeigt, dass Ihnen der Betrag vollständig zurückerstattet wurde Gern geschehen - einen schönen Tag noch","<speaker2>Yes, please do, but the system shows you are refunded in full You are welcome - have a good day",2,0,1,1,1,1,5
"<speaker1>Ja, bitte tun Sie das, aber das System zeigt, dass Ihnen der Betrag vollständig zurückerstattet wurde Gern geschehen - einen schönen Tag noch","<speaker1>Yes, please do, but the system shows you are refunded in full You are welcome - have a good day","<speaker2>Ebenso, danke","<speaker2>Also, thank you",2,0,1,1,1,1,5
"<speaker2>Ebenso, danke","<speaker2>Also, thank you","<speaker2>Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, ich habe es geschafft, Ihre Anfrage zu lösen. Wenn es Ihnen nichts ausmacht, unseren heutigen Chat anhand meiner Kundenservice Fähigkeiten zu bewerten, würde ich mich wirklich freuen. Den Bewertungsbutton finden Sie in diesem Chat. Ich hoffe, Sie haben einen schönen Tag und bitte kommen Sie zu uns zurück, wenn Sie weitere Hilfe benötigen.","<speaker2>Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat. I hope you have a great day and please come back to us if you need any further assistance.",2,1,1,1,1,1,5
"<speaker2>#EMAIL# Habe die Benachrichtigung von der #NAME# erhalten, dass morgen eine Lieferung von Ihrem Unternehmen angeliefert werden soll. Habe keine offene Bestellung Habe gerade mit Ihrer Mitarbeiterin #NAME# einen Kontakt gehabt, dieser wurde unterbrochen #NUMBER#","<speaker2>#EMAIL# Have received the Von notification from #NAME# that a delivery of Von will be delivered to your company tomorrow. Have no open order Have just had a contact with your employee #NAME#, this was interrupted #NUMBER#","<speaker2>Hallo #NAME#, danke für die Kontaktaufnahme mit #PRS_ORG# Um mir weiterhelfen zu können, darf ich bitte Ihre Rechnungsadresse und E-Mail-Adresse haben?","<speaker2>Hi #NAME#, thanks for contacting #PRS_ORG# To help me assist you further may I please take your  billing address and email address please?",2,1,1,1,1,1,5
"<speaker1>Hallo #NAME#, danke für die Kontaktaufnahme mit #PRS_ORG# Um mir weiterhelfen zu können, darf ich bitte Ihre Rechnungsadresse und E-Mail-Adresse haben?","<speaker1>Hi #NAME#, thanks for contacting #PRS_ORG# To help me assist you further may I please take your  billing address and email address please?","<speaker2>Guten Tag, ich habe mein Anliegen oben geäußert Mail Adresse ist oben angegeben","<speaker2>Hello, I have voiced my concern above Mail address is given above",2,0,1,1,1,1,3
"<speaker2>Guten Tag, ich habe mein Anliegen oben geäußert Mail Adresse ist oben angegeben","<speaker2>Hello, I have voiced my concern above Mail address is given above","<speaker2>Darf ich die Rechnungsadresse nehmen, damit ich überprüfen kann, ob auf dem System bitte etwas vorhanden ist?",<speaker2>May I take the billing address so I can check if there is anything on the system please,2,0,1,1,1,1,3
"<speaker1>Darf ich die Rechnungsadresse nehmen, damit ich überprüfen kann, ob auf dem System bitte etwas vorhanden ist?",<speaker1>May I take the billing address so I can check if there is anything on the system please,<speaker2>Postadresse #ADDRESS#,<speaker2>Postal address #ADDRESS#,2,0,1,1,1,1,4
<speaker2>Postadresse #ADDRESS#,<speaker2>Postal address #ADDRESS#,"<speaker2>Vielen Dank, ich werde jetzt schauen Haben Sie bereits die #PRS_ORG#, Esche und Grau und die #PRS_ORG#, Natural Ash und Grau, S/M erhalten?","<speaker2>Thank you, I will look now Have you already received the #PRS_ORG#, Esche und Grau and the #PRS_ORG#, Natural Ash and Grey, S/M?",2,0,1,1,1,1,4
"<speaker1>Vielen Dank, ich werde jetzt schauen Haben Sie bereits die #PRS_ORG#, Esche und Grau und die #PRS_ORG#, Natural Ash und Grau, S/M erhalten?","<speaker1>Thank you, I will look now Have you already received the #PRS_ORG#, Esche und Grau and the #PRS_ORG#, Natural Ash and Grey, S/M?","<speaker2>Ihre Kollegin hat bereits im System gesehen, dass meine Bestellung ( Katzensofa+ Kratzbaum) ausgeliefert sind",<speaker2>Your colleague has already seen in the system that my order (cat sofa + scratch tree) is delivered,2,0,1,1,1,1,3
"<speaker2>Ihre Kollegin hat bereits im System gesehen, dass meine Bestellung ( Katzensofa+ Kratzbaum) ausgeliefert sind",<speaker2>Your colleague has already seen in the system that my order (cat sofa + scratch tree) is delivered,<speaker2>Haben Sie bitte die Tracking-Details?,<speaker2>Do you have the tracking details please?,2,0,1,1,1,1,3
<speaker1>Haben Sie bitte die Tracking-Details?,<speaker1>Do you have the tracking details please?,<speaker2>Ich kann auf die momentan nicht zugreifen,<speaker2>I can't access the currently,2,0,1,1,1,1,3
<speaker2>Ich kann auf die momentan nicht zugreifen,<speaker2>I can't access the currently,"<speaker2>Wenn Sie mit den Tracking-Details zu uns zurückkehren könnten, können wir dies vielleicht für Sie weiter untersuchen",<speaker2>If you could come back to us with the tracking details we maybe able to look further into this for you,2,0,1,1,1,1,3
"<speaker1>Wenn Sie mit den Tracking-Details zu uns zurückkehren könnten, können wir dies vielleicht für Sie weiter untersuchen",<speaker1>If you could come back to us with the tracking details we maybe able to look further into this for you,<speaker2>Wie bitte????? Sie können vielleicht weiter untersuchen????,<speaker2>How please?????? You may be able to investigate further????,2,0,1,1,1,0,2
<speaker2>Wie bitte????? Sie können vielleicht weiter untersuchen????,<speaker2>How please?????? You may be able to investigate further????,"<speaker2>Wenn sie Sie kontaktiert haben, hätten sie Tracking-Referenz zur Verfügung gestellt und dann können wir prüfen, was die Lieferung ist und verfolgt wird",<speaker2>When they contacted you they would have provided tracking ref and then we can look into what the delivery is and track it,2,0,1,1,1,1,3
"<speaker1>Wenn sie Sie kontaktiert haben, hätten sie Tracking-Referenz zur Verfügung gestellt und dann können wir prüfen, was die Lieferung ist und verfolgt wird",<speaker1>When they contacted you they would have provided tracking ref and then we can look into what the delivery is and track it,"<speaker2>Schauen Sie bitte nach, was Sie mir ohne, dass ich die Bestellung erteilt habe mit dem Spediteur liefern lassen!! Und stoppen Sie das gefälligst",<speaker2>Please look at what you have me delivered without having placed the order with the forwarder!! And stop the most pleasing,2,0,1,1,1,1,2
"<speaker2>Schauen Sie bitte nach, was Sie mir ohne, dass ich die Bestellung erteilt habe mit dem Spediteur liefern lassen!! Und stoppen Sie das gefälligst",<speaker2>Please look at what you have me delivered without having placed the order with the forwarder!! And stop the most pleasing,"<speaker2>Wenn Sie die Sendungsnummer bereitstellen können, können wir uns ansehen, was der Kurier zu liefern hält. Ohne diese können wir nicht sehen, was er liefern möchte. War dies im Text/einer E-Mail von ihnen?","<speaker2>If you can provide the tracking number we can look at what the courier thinks they have to deliver, without this we would be unable to see what they are looking to deliver, was this in the text/email from them?",2,0,1,1,1,1,3
"<speaker1>Wenn Sie die Sendungsnummer bereitstellen können, können wir uns ansehen, was der Kurier zu liefern hält. Ohne diese können wir nicht sehen, was er liefern möchte. War dies im Text/einer E-Mail von ihnen?","<speaker1>If you can provide the tracking number we can look at what the courier thinks they have to deliver, without this we would be unable to see what they are looking to deliver, was this in the text/email from them?",<speaker2>Mir wurde keine Nummer mitgeteilt.,<speaker2>I was not notified of any number.,2,0,1,1,1,1,2
<speaker2>Mir wurde keine Nummer mitgeteilt.,<speaker2>I was not notified of any number.,<speaker2>Welcher Kurier war es bitte?,<speaker2>Which courier was it please?,2,0,1,1,1,1,2
<speaker1>Welcher Kurier war es bitte?,<speaker1>Which courier was it please?,"<speaker2>habe gerade nachgeschaut, in der Nachricht steht, dass morgen in dem angegeben Zeitfenster eine Anlieferung von Ihrer Firma erfolgt #NAME#","<speaker2>Have just looked up, in the message is that tomorrow in the specified time window a delivery Von of your company takes place #NAME#",2,0,1,1,1,1,3
"<speaker2>habe gerade nachgeschaut, in der Nachricht steht, dass morgen in dem angegeben Zeitfenster eine Anlieferung von Ihrer Firma erfolgt #NAME#","<speaker2>Have just looked up, in the message is that tomorrow in the specified time window a delivery Von of your company takes place #NAME#","<speaker2>Können Sie sie kontaktieren und weitere Details erhalten, da wir nichts für diese Lieferung auf unserem System sehen können? Es tut mir leid zu fragen, aber ohne weitere Details können wir sie nicht anrufen.","<speaker2>Are you able to contact them and get more details as we can not see anything on our system for this delivery, sorry to ask but without further details we are unable to call them",2,0,1,1,1,1,3
"<speaker1>Können Sie sie kontaktieren und weitere Details erhalten, da wir nichts für diese Lieferung auf unserem System sehen können? Es tut mir leid zu fragen, aber ohne weitere Details können wir sie nicht anrufen.","<speaker1>Are you able to contact them and get more details as we can not see anything on our system for this delivery, sorry to ask but without further details we are unable to call them","<speaker2>Das machen Sie bitte. Ich sehe es nicht ein, mich um das Ausbaden Ihrer Fehler zu kümmern. Klären Sie das bitte",<speaker2>Please do that. I don't see how to take care of your mistakes. Please clarify this,2,0,1,1,1,1,2
"<speaker2>Das machen Sie bitte. Ich sehe es nicht ein, mich um das Ausbaden Ihrer Fehler zu kümmern. Klären Sie das bitte",<speaker2>Please do that. I don't see how to take care of your mistakes. Please clarify this,<speaker2>Ohne weitere Details kann ich den Kurier nicht kontaktieren. Können Sie die E-Mail weiterleiten?,"<speaker2>Without more details I can not contact the courier, are you able to forward the email?",2,0,1,1,1,1,2
<speaker1>Ohne weitere Details kann ich den Kurier nicht kontaktieren. Können Sie die E-Mail weiterleiten?,"<speaker1>Without more details I can not contact the courier, are you able to forward the email?","<speaker2>Sie haben das Unternehmen beauftragt, etwas an meine Adresse , die ich Ihnen mitgeteilt habe, anzuliefern. Klären Sie das bitte Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/png Size: #NUMBER# Das ist keine Mail, sondern eine Handybenachrichtigug","<speaker2>You have instructed the company to deliver something to my address, which I have communicated to you. Please clarify this Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/png Size: #NUMBER# This is not a mail, but a mobile phone notification gug",1,0,1,1,1,1,2
"<speaker2>Sie haben das Unternehmen beauftragt, etwas an meine Adresse , die ich Ihnen mitgeteilt habe, anzuliefern. Klären Sie das bitte Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: image/png Size: #NUMBER# Das ist keine Mail, sondern eine Handybenachrichtigug","<speaker2>You have instructed the company to deliver something to my address, which I have communicated to you. Please clarify this Visitor uploaded: #ALPHANUMERIC_ID# URL: #URL# Type: Image/png Size: #NUMBER# This is not a mail, but a mobile phone notification gug","<speaker2>Vielen Dank dafür, ich muss darüber mit dem Lager sprechen und weitere Details für Sie erhalten","<speaker2>Thanks for this, I will need to speak to the warehouse about this and get further details for you",2,0,1,1,1,1,4
"<speaker1>Vielen Dank dafür, ich muss darüber mit dem Lager sprechen und weitere Details für Sie erhalten","<speaker1>Thanks for this, I will need to speak to the warehouse about this and get further details for you",<speaker2>Machen Sie das bitte. Können Sie mich dann anrufen?,<speaker2>Please do that. Can you call me then?,2,0,1,1,1,1,2
<speaker2>Machen Sie das bitte. Können Sie mich dann anrufen?,<speaker2>Please do that. Can you call me then?,<speaker2>Ich werde Ihnen einen Rückruf senden. An welcher Nummer kann ich Sie bitte am besten kontaktieren?,"<speaker2>I will get you a call back, what is the best number to contact you on please?",2,0,1,1,1,1,4
<speaker1>Ich werde Ihnen einen Rückruf senden. An welcher Nummer kann ich Sie bitte am besten kontaktieren?,"<speaker1>I will get you a call back, what is the best number to contact you on please?",<speaker2>#PHONENUMBER# Ich danke Ihnen,<speaker2>#PHONENUMBER# I thank you,2,0,1,1,1,1,5
<speaker2>#PHONENUMBER# Ich danke Ihnen,<speaker2>#PHONENUMBER# I thank you,"<speaker2>Vielen Dank für die Bestätigung. Ich werde Sie bitten, Kontakt aufzunehmen. Schönes Wochenende.","<speaker2>Thanks for confirming this, I will ask that you are contacted. Have a great weekend",2,0,1,1,1,1,5
"<speaker1>Vielen Dank für die Bestätigung. Ich werde Sie bitten, Kontakt aufzunehmen. Schönes Wochenende.","<speaker1>Thanks for confirming this, I will ask that you are contacted. Have a great weekend",<speaker2>Werde ich Sie dann anrufen müssen?,<speaker2>Will I then have to call you?,2,0,1,1,1,1,3
